,cik_No1,cik_No2
6599,1794153,1799957
6600,1794153,1801585
6601,1794153,1802080
6602,1794153,1802225
6603,1794153,1803295
6604,1794153,1803898
6605,1794153,1825611
6606,1794153,1832158
6607,1794153,1832439
6608,1794153,1840750
6609,1794153,1841757
6610,1794153,1844568
6611,1794153,1844892
6612,1794153,1852993
6613,1794198,5272
6614,1794198,356264
6615,1794198,1056527
6616,1794198,1455969
6617,1794198,1609674
6618,1794198,1798736
6619,1794198,1801585
6620,1794198,1803089
6621,1794198,1844568
6622,1794198,1844892
6623,1794820,5272
6624,1794820,16972
6625,1794820,35527
6626,1794820,356264
6627,1794820,712050
6628,1794820,713676
6629,1794820,732905
6630,1794820,733986
6631,1794820,773411
6632,1794820,775368
6633,1794820,857508
6634,1794820,859139
6635,1794820,944804
6636,1794820,1002672
6637,1794820,1008322
6638,1794820,1078246
6639,1794820,1080107
6640,1794820,1091961
6641,1794820,1105837
6642,1794820,1130787
6643,1794820,1140771
6644,1794820,1166588
6645,1794820,1285973
6646,1794820,1297376
6647,1794820,1334199
6648,1794820,1360798
6649,1794820,1364742
6650,1794820,1373442
6651,1794820,1374170
6652,1794820,1376113
6653,1794820,1394866
6654,1794820,1399794
6655,1794820,1411530
6656,1794820,1415996
6657,1794820,1418329
6658,1794820,1447946
6659,1794820,1463559
6660,1794820,1509974
6661,1794820,1510668
6662,1794820,1535811
6663,1794820,1539994
6664,1794820,1541897
6665,1794820,1548916
6666,1794820,1582202
6667,1794820,1595509
6668,1794820,1603001
6669,1794820,1633343
6670,1794820,1666736
6671,1794820,1672067
6672,1794820,1686444
6673,1794820,1697300
6674,1794820,1698006
6675,1794820,1698219
6676,1794820,1714590
6677,1794820,1715635
6678,1794820,1722638
6679,1794820,1723925
6680,1794820,1734493
6681,1794820,1764059
6682,1794820,1767602
6683,1794820,1768095
6684,1794820,1794820
6685,1794820,1798736
6686,1794820,1799957
6687,1794820,1800620
6688,1794820,1801585
6689,1794820,1802080
6690,1794820,1802225
6691,1794820,1803295
6692,1794820,1803898
6693,1794820,1825611
6694,1794820,1832158
6695,1794820,1832439
6696,1794820,1840750
6697,1794820,1841757
6698,1794820,1852993
6699,1798736,5272
6700,1798736,35527
6701,1798736,356264
6702,1798736,712050
6703,1798736,713676
6704,1798736,732905
6705,1798736,773411
6706,1798736,775368
6707,1798736,857508
6708,1798736,944804
6709,1798736,1056527
6710,1798736,1800620
6711,1798736,1801585
6712,1798736,1802080
6713,1798736,1803898
6714,1798736,1841757
6715,1798736,1844568
6716,1798736,1852993
6717,1799957,5272
6718,1799957,16972
6719,1799957,35527
6720,1799957,356264
6721,1799957,712050
6722,1799957,713676
6723,1799957,733986
6724,1799957,773411
6725,1799957,775368
6726,1799957,857508
6727,1799957,859139
6728,1799957,944804
6729,1799957,1002672
6730,1799957,1008322
6731,1799957,1078246
6732,1799957,1080107
6733,1799957,1082621
6734,1799957,1105837
6735,1799957,1119032
6736,1799957,1130787
6737,1799957,1140771
6738,1799957,1166588
6739,1799957,1271347
6740,1799957,1285973
6741,1799957,1297376
6742,1799957,1360798
6743,1799957,1364742
6744,1799957,1373442
6745,1799957,1374170
6746,1799957,1376113
6747,1799957,1388409
6748,1799957,1399794
6749,1799957,1411530
6750,1799957,1415996
6751,1799957,1418329
6752,1799957,1447946
6753,1799957,1454759
6754,1799957,1463559
6755,1799957,1509974
6756,1799957,1510668
6757,1799957,1535811
6758,1799957,1539994
6759,1799957,1541897
6760,1799957,1548916
6761,1799957,1595509
6762,1799957,1603001
6763,1799957,1615135
6764,1799957,1633343
6765,1799957,1664713
6766,1799957,1666736
6767,1799957,1672067
6768,1799957,1686444
6769,1799957,1695426
6770,1799957,1697300
6771,1799957,1698006
6772,1799957,1698219
6773,1799957,1714590
6774,1799957,1722638
6775,1799957,1723925
6776,1799957,1734493
6777,1799957,1764059
6778,1799957,1764403
6779,1799957,1767602
6780,1799957,1768095
6781,1799957,1794820
6782,1799957,1799957
6783,1799957,1800620
6784,1799957,1801585
6785,1799957,1802080
6786,1799957,1802225
6787,1799957,1802277
6788,1799957,1803295
6789,1799957,1803898
6790,1799957,1825611
6791,1799957,1832158
6792,1799957,1832439
6793,1799957,1840750
6794,1799957,1841757
6795,1799957,1852993
6796,1800620,5272
6797,1800620,16972
6798,1800620,35527
6799,1800620,356264
6800,1800620,712050
6801,1800620,713676
6802,1800620,732905
6803,1800620,733986
6804,1800620,773411
6805,1800620,775368
6806,1800620,857508
6807,1800620,859139
6808,1800620,944804
6809,1800620,1002672
6810,1800620,1056527
6811,1800620,1078246
6812,1800620,1080107
6813,1800620,1082621
6814,1800620,1105837
6815,1800620,1130787
6816,1800620,1140771
6817,1800620,1271347
6818,1800620,1285973
6819,1800620,1297376
6820,1800620,1360798
6821,1800620,1364742
6822,1800620,1373442
6823,1800620,1376113
6824,1800620,1394866
6825,1800620,1399794
6826,1800620,1411530
6827,1800620,1415996
6828,1800620,1447946
6829,1800620,1454759
6830,1800620,1463559
6831,1800620,1509974
6832,1800620,1535811
6833,1800620,1541897
6834,1800620,1548916
6835,1800620,1595509
6836,1800620,1615135
6837,1800620,1672067
6838,1800620,1686444
6839,1800620,1697300
6840,1800620,1698219
6841,1800620,1714590
6842,1800620,1722638
6843,1800620,1723925
6844,1800620,1734493
6845,1800620,1764059
6846,1800620,1764403
6847,1800620,1767602
6848,1800620,1768095
6849,1800620,1799957
6850,1800620,1800620
6851,1800620,1801585
6852,1800620,1802080
6853,1800620,1802225
6854,1800620,1802277
6855,1800620,1803295
6856,1800620,1803898
6857,1800620,1825611
6858,1800620,1832158
6859,1800620,1832439
6860,1800620,1841757
6861,1800620,1844568
6862,1800620,1852993
6863,1801413,914933
6864,1801413,931097
6865,1801413,1388409
6866,1801413,1455969
6867,1801413,1513211
6868,1801413,1801413
6869,1801413,1803295
6870,1801413,1841015
6871,1801413,1858879
6872,1801585,5272
6873,1801585,35527
6874,1801585,356264
6875,1801585,712050
6876,1801585,713676
6877,1801585,773411
6878,1801585,775368
6879,1801585,857508
6880,1801585,859139
6881,1801585,944804
6882,1801585,1056527
6883,1801585,1166588
6884,1801585,1364742
6885,1801585,1609674
6886,1801585,1802080
6887,1801585,1802225
6888,1801585,1803295
6889,1801585,1803898
6890,1801585,1825611
6891,1801585,1832158
6892,1801585,1832439
6893,1801585,1840750
6894,1801585,1841757
6895,1801585,1844892
6896,1801585,1852993
6897,1802080,5272
6898,1802080,16972
6899,1802080,35527
6900,1802080,356264
6901,1802080,712050
6902,1802080,713676
6903,1802080,732905
6904,1802080,733986
6905,1802080,773411
6906,1802080,775368
6907,1802080,857508
6908,1802080,859139
6909,1802080,944804
6910,1802080,1002672
6911,1802080,1008322
6912,1802080,1078246
6913,1802080,1080107
6914,1802080,1082621
6915,1802080,1105837
6916,1802080,1130787
6917,1802080,1140771
6918,1802080,1166588
6919,1802080,1271347
6920,1802080,1285973
6921,1802080,1297376
6922,1802080,1360798
6923,1802080,1364742
6924,1802080,1373442
6925,1802080,1376113
6926,1802080,1399794
6927,1802080,1411530
6928,1802080,1415996
6929,1802080,1447946
6930,1802080,1454759
6931,1802080,1463559
6932,1802080,1509974
6933,1802080,1535811
6934,1802080,1541897
6935,1802080,1548916
6936,1802080,1595509
6937,1802080,1615135
6938,1802080,1664713
6939,1802080,1666736
6940,1802080,1672067
6941,1802080,1686444
6942,1802080,1697300
6943,1802080,1698219
6944,1802080,1714590
6945,1802080,1722638
6946,1802080,1723925
6947,1802080,1734493
6948,1802080,1764059
6949,1802080,1764403
6950,1802080,1767602
6951,1802080,1768095
6952,1802080,1799957
6953,1802080,1800620
6954,1802080,1802080
6955,1802080,1802225
6956,1802080,1802277
6957,1802080,1803295
6958,1802080,1803898
6959,1802080,1817652
6960,1802080,1825611
6961,1802080,1832158
6962,1802080,1832439
6963,1802080,1840750
6964,1802080,1841757
6965,1802080,1844568
6966,1802080,1852993
6967,1802225,5272
6968,1802225,16972
6969,1802225,35527
6970,1802225,356264
6971,1802225,712050
6972,1802225,713676
6973,1802225,733986
6974,1802225,773411
6975,1802225,775368
6976,1802225,857508
6977,1802225,859139
6978,1802225,944804
6979,1802225,1002672
6980,1802225,1008322
6981,1802225,1056527
6982,1802225,1078246
6983,1802225,1080107
6984,1802225,1082621
6985,1802225,1105837
6986,1802225,1130787
6987,1802225,1140771
6988,1802225,1166588
6989,1802225,1271347
6990,1802225,1285973
6991,1802225,1297376
6992,1802225,1360798
6993,1802225,1364742
6994,1802225,1373442
6995,1802225,1376113
6996,1802225,1399794
6997,1802225,1411530
6998,1802225,1415996
6999,1802225,1447946
7000,1802225,1454759
7001,1802225,1463559
7002,1802225,1509974
7003,1802225,1535811
7004,1802225,1541897
7005,1802225,1548916
7006,1802225,1595509
7007,1802225,1615135
7008,1802225,1664713
7009,1802225,1672067
7010,1802225,1686444
7011,1802225,1697300
7012,1802225,1698219
7013,1802225,1714590
7014,1802225,1722638
7015,1802225,1723925
7016,1802225,1734493
7017,1802225,1764059
7018,1802225,1764403
7019,1802225,1767602
7020,1802225,1768095
7021,1802225,1799957
7022,1802225,1800620
7023,1802225,1802080
7024,1802225,1802225
7025,1802225,1802277
7026,1802225,1803295
7027,1802225,1803898
7028,1802225,1817652
7029,1802225,1825611
7030,1802225,1832158
7031,1802225,1832439
7032,1802225,1840750
7033,1802225,1841757
7034,1802225,1852993
7035,1802277,16972
7036,1802277,35527
7037,1802277,712050
7038,1802277,713676
7039,1802277,733986
7040,1802277,773411
7041,1802277,859139
7042,1802277,1002672
7043,1802277,1008322
7044,1802277,1078246
7045,1802277,1080107
7046,1802277,1082621
7047,1802277,1105837
7048,1802277,1130787
7049,1802277,1140771
7050,1802277,1271347
7051,1802277,1285973
7052,1802277,1297376
7053,1802277,1360798
7054,1802277,1364742
7055,1802277,1373442
7056,1802277,1376113
7057,1802277,1399794
7058,1802277,1411530
7059,1802277,1415996
7060,1802277,1447946
7061,1802277,1454759
7062,1802277,1463559
7063,1802277,1508097
7064,1802277,1509974
7065,1802277,1535811
7066,1802277,1541897
7067,1802277,1548916
7068,1802277,1595509
7069,1802277,1615135
7070,1802277,1672067
7071,1802277,1686444
7072,1802277,1697300
7073,1802277,1698219
7074,1802277,1714590
7075,1802277,1722638
7076,1802277,1723925
7077,1802277,1734493
7078,1802277,1764059
7079,1802277,1764403
7080,1802277,1767602
7081,1802277,1768095
7082,1802277,1799957
7083,1802277,1800620
7084,1802277,1802080
7085,1802277,1802225
7086,1802277,1802277
7087,1802277,1803295
7088,1802277,1803898
7089,1802277,1825611
7090,1802277,1832158
7091,1802277,1832439
7092,1802277,1841757
7093,1802277,1852993
7094,1803089,5272
7095,1803089,356264
7096,1803089,1364742
7097,1803295,5272
7098,1803295,35527
7099,1803295,356264
7100,1803295,712050
7101,1803295,713676
7102,1803295,733986
7103,1803295,773411
7104,1803295,775368
7105,1803295,857508
7106,1803295,914933
7107,1803295,931097
7108,1803295,944804
7109,1803295,1002672
7110,1803295,1008322
7111,1803295,1078246
7112,1803295,1080107
7113,1803295,1130787
7114,1803295,1285973
7115,1803295,1297376
7116,1803295,1360798
7117,1803295,1364742
7118,1803295,1373442
7119,1803295,1376113
7120,1803295,1388409
7121,1803295,1399794
7122,1803295,1411530
7123,1803295,1415996
7124,1803295,1447946
7125,1803295,1454759
7126,1803295,1455969
7127,1803295,1463559
7128,1803295,1509974
7129,1803295,1535811
7130,1803295,1541897
7131,1803295,1548916
7132,1803295,1595509
7133,1803295,1615135
7134,1803295,1664713
7135,1803295,1672067
7136,1803295,1686444
7137,1803295,1697300
7138,1803295,1698219
7139,1803295,1714590
7140,1803295,1722638
7141,1803295,1723925
7142,1803295,1764059
7143,1803295,1764403
7144,1803295,1767602
7145,1803295,1768095
7146,1803295,1799957
7147,1803295,1800620
7148,1803295,1802080
7149,1803295,1802225
7150,1803295,1802277
7151,1803295,1803295
7152,1803295,1803898
7153,1803295,1825611
7154,1803295,1832158
7155,1803295,1832439
7156,1803295,1840750
7157,1803295,1841015
7158,1803295,1841757
7159,1803295,1852993
7160,1803295,1858879
7161,1803898,5272
7162,1803898,16972
7163,1803898,35527
7164,1803898,356264
7165,1803898,712050
7166,1803898,713676
7167,1803898,732905
7168,1803898,733986
7169,1803898,773411
7170,1803898,775368
7171,1803898,857508
7172,1803898,859139
7173,1803898,944804
7174,1803898,1002672
7175,1803898,1008322
7176,1803898,1056527
7177,1803898,1078246
7178,1803898,1080107
7179,1803898,1082621
7180,1803898,1105837
7181,1803898,1119032
7182,1803898,1130787
7183,1803898,1140771
7184,1803898,1166588
7185,1803898,1271347
7186,1803898,1285973
7187,1803898,1297376
7188,1803898,1360798
7189,1803898,1364742
7190,1803898,1373442
7191,1803898,1374170
7192,1803898,1376113
7193,1803898,1399794
7194,1803898,1411530
7195,1803898,1415996
7196,1803898,1418329
7197,1803898,1447946
7198,1803898,1454759
7199,1803898,1463559
7200,1803898,1508097
7201,1803898,1509974
7202,1803898,1510668
7203,1803898,1535811
7204,1803898,1539994
7205,1803898,1541897
7206,1803898,1548916
7207,1803898,1595509
7208,1803898,1603001
7209,1803898,1615135
7210,1803898,1633343
7211,1803898,1664713
7212,1803898,1666736
7213,1803898,1672067
7214,1803898,1686444
7215,1803898,1695426
7216,1803898,1697300
7217,1803898,1698006
7218,1803898,1698219
7219,1803898,1714590
7220,1803898,1722638
7221,1803898,1723925
7222,1803898,1734493
7223,1803898,1764059
7224,1803898,1764403
7225,1803898,1767602
7226,1803898,1768095
7227,1803898,1794820
7228,1803898,1799957
7229,1803898,1800620
7230,1803898,1802080
7231,1803898,1802225
7232,1803898,1802277
7233,1803898,1803295
7234,1803898,1803898
7235,1803898,1817652
7236,1803898,1825611
7237,1803898,1832158
7238,1803898,1832439
7239,1803898,1840750
7240,1803898,1841757
7241,1803898,1844568
7242,1803898,1852993
7243,1817646,5272
7244,1817646,35527
7245,1817646,712050
7246,1817646,713676
7247,1817646,773411
7248,1817646,775368
7249,1817646,1166588
7250,1817646,1364742
7251,1817646,1447946
7252,1817646,1463559
7253,1817652,5272
7254,1817652,35527
7255,1817652,713676
7256,1817652,773411
7257,1817652,857508
7258,1817652,1166588
7259,1817652,1364742
7260,1817652,1447946
7261,1817652,1463559
7262,1817652,1666736
7263,1817652,1825611
7264,1817652,1840750
7265,1817652,1841757
7266,1817652,1852993
7267,1825611,5272
7268,1825611,16972
7269,1825611,35527
7270,1825611,356264
7271,1825611,712050
7272,1825611,713676
7273,1825611,732905
7274,1825611,733986
7275,1825611,773411
7276,1825611,775368
7277,1825611,857508
7278,1825611,859139
7279,1825611,944804
7280,1825611,1002672
7281,1825611,1008322
7282,1825611,1056527
7283,1825611,1078246
7284,1825611,1080107
7285,1825611,1082621
7286,1825611,1105837
7287,1825611,1130787
7288,1825611,1140771
7289,1825611,1166588
7290,1825611,1271347
7291,1825611,1285973
7292,1825611,1297376
7293,1825611,1360798
7294,1825611,1364742
7295,1825611,1373442
7296,1825611,1376113
7297,1825611,1388409
7298,1825611,1399794
7299,1825611,1411530
7300,1825611,1415996
7301,1825611,1447946
7302,1825611,1454759
7303,1825611,1463559
7304,1825611,1508097
7305,1825611,1509974
7306,1825611,1535811
7307,1825611,1541897
7308,1825611,1548916
7309,1825611,1595509
7310,1825611,1615135
7311,1825611,1664713
7312,1825611,1666736
7313,1825611,1672067
7314,1825611,1686444
7315,1825611,1697300
7316,1825611,1698219
7317,1825611,1714590
7318,1825611,1722638
7319,1825611,1723925
7320,1825611,1728120
7321,1825611,1734493
7322,1825611,1764059
7323,1825611,1764403
7324,1825611,1767602
7325,1825611,1768095
7326,1825611,1799957
7327,1825611,1800620
7328,1825611,1802080
7329,1825611,1802225
7330,1825611,1802277
7331,1825611,1803295
7332,1825611,1803898
7333,1825611,1825611
7334,1825611,1832158
7335,1825611,1832439
7336,1825611,1840750
7337,1825611,1841757
7338,1825611,1852993
7339,1832158,5272
7340,1832158,16972
7341,1832158,35527
7342,1832158,356264
7343,1832158,712050
7344,1832158,713676
7345,1832158,733986
7346,1832158,773411
7347,1832158,775368
7348,1832158,857508
7349,1832158,859139
7350,1832158,944804
7351,1832158,1002672
7352,1832158,1008322
7353,1832158,1056527
7354,1832158,1078246
7355,1832158,1080107
7356,1832158,1082621
7357,1832158,1105837
7358,1832158,1130787
7359,1832158,1140771
7360,1832158,1166588
7361,1832158,1271347
7362,1832158,1285973
7363,1832158,1297376
7364,1832158,1360798
7365,1832158,1364742
7366,1832158,1373442
7367,1832158,1374170
7368,1832158,1376113
7369,1832158,1394866
7370,1832158,1399794
7371,1832158,1411530
7372,1832158,1415996
7373,1832158,1447946
7374,1832158,1454759
7375,1832158,1463559
7376,1832158,1509974
7377,1832158,1535811
7378,1832158,1541897
7379,1832158,1548916
7380,1832158,1582202
7381,1832158,1595509
7382,1832158,1615135
7383,1832158,1664713
7384,1832158,1672067
7385,1832158,1686444
7386,1832158,1697300
7387,1832158,1698219
7388,1832158,1714590
7389,1832158,1722638
7390,1832158,1723925
7391,1832158,1728120
7392,1832158,1734493
7393,1832158,1764059
7394,1832158,1764403
7395,1832158,1767602
7396,1832158,1768095
7397,1832158,1799957
7398,1832158,1800620
7399,1832158,1802080
7400,1832158,1802225
7401,1832158,1802277
7402,1832158,1803295
7403,1832158,1803898
7404,1832158,1825611
7405,1832158,1832158
7406,1832158,1832439
7407,1832158,1840750
7408,1832158,1841757
7409,1832158,1852993
7410,1832439,5272
7411,1832439,35527
7412,1832439,356264
7413,1832439,712050
7414,1832439,713676
7415,1832439,733986
7416,1832439,773411
7417,1832439,775368
7418,1832439,857508
7419,1832439,859139
7420,1832439,944804
7421,1832439,1002672
7422,1832439,1008322
7423,1832439,1078246
7424,1832439,1080107
7425,1832439,1082621
7426,1832439,1105837
7427,1832439,1130787
7428,1832439,1140771
7429,1832439,1271347
7430,1832439,1285973
7431,1832439,1297376
7432,1832439,1360798
7433,1832439,1364742
7434,1832439,1373442
7435,1832439,1376113
7436,1832439,1399794
7437,1832439,1411530
7438,1832439,1415996
7439,1832439,1447946
7440,1832439,1454759
7441,1832439,1463559
7442,1832439,1509974
7443,1832439,1535811
7444,1832439,1541897
7445,1832439,1548916
7446,1832439,1595509
7447,1832439,1615135
7448,1832439,1664713
7449,1832439,1672067
7450,1832439,1686444
7451,1832439,1697300
7452,1832439,1698219
7453,1832439,1714590
7454,1832439,1722638
7455,1832439,1723925
7456,1832439,1734493
7457,1832439,1764059
7458,1832439,1764403
7459,1832439,1767602
7460,1832439,1768095
7461,1832439,1799957
7462,1832439,1800620
7463,1832439,1802080
7464,1832439,1802225
7465,1832439,1802277
7466,1832439,1803295
7467,1832439,1803898
7468,1832439,1825611
7469,1832439,1832158
7470,1832439,1840750
7471,1832439,1841757
7472,1832439,1852993
7473,1840750,5272
7474,1840750,16972
7475,1840750,35527
7476,1840750,356264
7477,1840750,712050
7478,1840750,713676
7479,1840750,773411
7480,1840750,775368
7481,1840750,857508
7482,1840750,859139
7483,1840750,944804
7484,1840750,1002672
7485,1840750,1008322
7486,1840750,1078246
7487,1840750,1080107
7488,1840750,1105837
7489,1840750,1119032
7490,1840750,1130787
7491,1840750,1140771
7492,1840750,1166588
7493,1840750,1285973
7494,1840750,1297376
7495,1840750,1360798
7496,1840750,1364742
7497,1840750,1373442
7498,1840750,1374170
7499,1840750,1376113
7500,1840750,1399794
7501,1840750,1411530
7502,1840750,1415996
7503,1840750,1418329
7504,1840750,1447946
7505,1840750,1463559
7506,1840750,1509974
7507,1840750,1510668
7508,1840750,1535811
7509,1840750,1539994
7510,1840750,1541897
7511,1840750,1595509
7512,1840750,1603001
7513,1840750,1633343
7514,1840750,1664713
7515,1840750,1666736
7516,1840750,1672067
7517,1840750,1686444
7518,1840750,1697300
7519,1840750,1698006
7520,1840750,1698219
7521,1840750,1714590
7522,1840750,1722638
7523,1840750,1723925
7524,1840750,1734493
7525,1840750,1764059
7526,1840750,1767602
7527,1840750,1768095
7528,1840750,1794820
7529,1840750,1802225
7530,1840750,1803295
7531,1840750,1803898
7532,1840750,1825611
7533,1840750,1832158
7534,1840750,1841757
7535,1840750,1852993
7536,1841015,914933
7537,1841015,931097
7538,1841015,1388409
7539,1841015,1858879
7540,1841757,5272
7541,1841757,16972
7542,1841757,35527
7543,1841757,356264
7544,1841757,712050
7545,1841757,713676
7546,1841757,732905
7547,1841757,733986
7548,1841757,773411
7549,1841757,775368
7550,1841757,857508
7551,1841757,859139
7552,1841757,944804
7553,1841757,1002672
7554,1841757,1008322
7555,1841757,1078246
7556,1841757,1080107
7557,1841757,1082621
7558,1841757,1105837
7559,1841757,1130787
7560,1841757,1140771
7561,1841757,1271347
7562,1841757,1285973
7563,1841757,1297376
7564,1841757,1360798
7565,1841757,1364742
7566,1841757,1373442
7567,1841757,1376113
7568,1841757,1388409
7569,1841757,1399794
7570,1841757,1411530
7571,1841757,1415996
7572,1841757,1447946
7573,1841757,1454759
7574,1841757,1463559
7575,1841757,1508097
7576,1841757,1509974
7577,1841757,1535811
7578,1841757,1541897
7579,1841757,1548916
7580,1841757,1595509
7581,1841757,1615135
7582,1841757,1664713
7583,1841757,1672067
7584,1841757,1686444
7585,1841757,1697300
7586,1841757,1698219
7587,1841757,1714590
7588,1841757,1722638
7589,1841757,1723925
7590,1841757,1734493
7591,1841757,1764059
7592,1841757,1764403
7593,1841757,1767602
7594,1841757,1768095
7595,1841757,1799957
7596,1841757,1800620
7597,1841757,1802080
7598,1841757,1802225
7599,1841757,1802277
7600,1841757,1803295
7601,1841757,1803898
7602,1841757,1825611
7603,1841757,1832158
7604,1841757,1832439
7605,1841757,1841757
7606,1841757,1844568
7607,1841757,1852993
7608,1844568,5272
7609,1844568,35527
7610,1844568,356264
7611,1844568,712050
7612,1844568,713676
7613,1844568,732905
7614,1844568,773411
7615,1844568,775368
7616,1844568,857508
7617,1844568,944804
7618,1844568,1844892
7619,1844568,1852993
7620,1844891,1844891
7621,1844892,5272
7622,1844892,356264
7623,1844892,1056527
7624,1844892,1455969
7625,1844892,1609674
7626,1844892,1844892
7627,1852993,5272
7628,1852993,16972
7629,1852993,35527
7630,1852993,356264
7631,1852993,712050
7632,1852993,713676
7633,1852993,732905
7634,1852993,733986
7635,1852993,773411
7636,1852993,775368
7637,1852993,857508
7638,1852993,859139
7639,1852993,944804
7640,1852993,1002672
7641,1852993,1008322
7642,1852993,1078246
7643,1852993,1080107
7644,1852993,1082621
7645,1852993,1105837
7646,1852993,1130787
7647,1852993,1140771
7648,1852993,1166588
7649,1852993,1271347
7650,1852993,1285973
7651,1852993,1297376
7652,1852993,1360798
7653,1852993,1364742
7654,1852993,1373442
7655,1852993,1376113
7656,1852993,1388409
7657,1852993,1399794
7658,1852993,1411530
7659,1852993,1415996
7660,1852993,1447946
7661,1852993,1454759
7662,1852993,1463559
7663,1852993,1509974
7664,1852993,1535811
7665,1852993,1541897
7666,1852993,1548916
7667,1852993,1595509
7668,1852993,1615135
7669,1852993,1664713
7670,1852993,1666736
7671,1852993,1672067
7672,1852993,1686444
7673,1852993,1697300
7674,1852993,1698219
7675,1852993,1714590
7676,1852993,1722638
7677,1852993,1723925
7678,1852993,1734493
7679,1852993,1764059
7680,1852993,1764403
7681,1852993,1767602
7682,1852993,1768095
7683,1852993,1799957
7684,1852993,1800620
7685,1852993,1802080
7686,1852993,1802225
7687,1852993,1802277
7688,1852993,1803295
7689,1852993,1803898
7690,1852993,1825611
7691,1852993,1832158
7692,1852993,1832439
7693,1852993,1841757
7694,1852993,1852993
7695,1858879,914933
7696,1858879,931097
7697,1858879,1091561
7698,1858879,1105837
7699,1858879,1168889
7700,1858879,1388409
7701,1858879,1455969
7702,1858879,1513211
7703,1858879,1729854
7704,1858879,1801413
7705,1858879,1858879
